Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Latitude,Longitude,point
2018/12/19 10:00:00 PM,2018/12/19,22:00,2018,Wednesday,2018/12/19 10:00:00 PM,75007965010,750079,180955630,183534035,II,Initial,,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,WILLIE B KENNEDY DR \ HUDSON AVE,34015000,Bayview,Bayview Hunters Point,10,37.733373030798255,-122.3820300354796,"(37.733373030798255, -122.3820300354796)"
2018/12/19 10:00:00 PM,2018/12/19,22:00,2018,Wednesday,2018/12/19 10:00:00 PM,75007965015,750079,180955630,183534035,II,Initial,,65015,Other Miscellaneous,Other,"Driving, No License Issued",Cite or Arrest Adult,WILLIE B KENNEDY DR \ HUDSON AVE,34015000,Bayview,Bayview Hunters Point,10,37.733373030798255,-122.3820300354796,"(37.733373030798255, -122.3820300354796)"
2018/12/19 08:15:00 PM,2018/12/19,20:15,2018,Wednesday,2018/12/19 11:47:00 PM,75008006154,750080,180955759,183534335,II,Initial,,06154,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",Open or Active,04TH ST \ JESSIE ST,24635000,Southern,Financial District/South Beach,6,37.784908299430455,-122.40479506275997,"(37.784908299430455, -122.40479506275997)"
2018/12/19 07:45:00 PM,2018/12/19,19:45,2018,Wednesday,2018/12/19 08:11:00 PM,75008206244,750082,180955486,183533670,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,VISTA LN \ PARKRIDGE DR,32974000,Park,Twin Peaks,8,37.75235171503818,-122.44598442613956,"(37.75235171503818, -122.44598442613956)"
2018/12/20 12:05:00 AM,2018/12/20,00:05,2018,Thursday,2018/12/20 12:20:00 AM,75008315040,750083,180955834,183540026,II,Initial,,15040,Offences Against The Family And Children,Family Offenses,"Spouse, Cohabitee, Parent of Child in Common, Inflict Injury",Open or Active,VALENCIA ST \ MARKET ST,30755000,Southern,Mission,6,37.77250281646585,-122.42261969178954,"(37.77250281646585, -122.42261969178954)"
2018/12/20 12:05:00 AM,2018/12/20,00:05,2018,Thursday,2018/12/20 12:20:00 AM,75008315151,750083,180955834,183540026,II,Initial,,15151,Offences Against The Family And Children,Other,"Stay Away Order Violation, DVU related",Open or Active,VALENCIA ST \ MARKET ST,30755000,Southern,Mission,6,37.77250281646585,-122.42261969178954,"(37.77250281646585, -122.42261969178954)"
2018/12/20 12:27:00 AM,2018/12/20,00:27,2018,Thursday,2018/12/20 12:30:00 AM,75008405011,750084,180955840,183540038,II,Initial,,05011,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",Cite or Arrest Adult,DOLORES ST \ 20TH ST,25679000,Mission,Mission,8,37.7582268276792,-122.42576680805787,"(37.7582268276792, -122.42576680805787)"
2018/12/20 12:27:00 AM,2018/12/20,00:27,2018,Thursday,2018/12/20 12:30:00 AM,75008411012,750084,180955840,183540038,II,Initial,,11012,Stolen Property,Stolen Property,"Stolen Property, Possession with Knowledge, Receiving",Cite or Arrest Adult,DOLORES ST \ 20TH ST,25679000,Mission,Mission,8,37.7582268276792,-122.42576680805787,"(37.7582268276792, -122.42576680805787)"
2018/12/20 12:27:00 AM,2018/12/20,00:27,2018,Thursday,2018/12/20 12:30:00 AM,75008426170,750084,180955840,183540038,II,Initial,,26170,Other Miscellaneous,Other,Probation Violation,Cite or Arrest Adult,DOLORES ST \ 20TH ST,25679000,Mission,Mission,8,37.7582268276792,-122.42576680805787,"(37.7582268276792, -122.42576680805787)"
2018/12/19 08:12:00 PM,2018/12/19,20:12,2018,Wednesday,2018/12/19 09:38:00 PM,75008505083,750085,180955492,183533951,II,Initial,,05083,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",Open or Active,20TH ST \ PENNSYLVANIA AVE,23648000,Bayview,Potrero Hill,10,37.760201911832084,-122.39336473307232,"(37.760201911832084, -122.39336473307232)"
2018/12/19 11:40:00 PM,2018/12/19,23:40,2018,Wednesday,2018/12/19 11:52:00 PM,75008627070,750086,180955812,183534347,II,Initial,,27070,Other Miscellaneous,Other,Impersonating A Police Officer,Open or Active,NORMANDIE TER \ BROADWAY,30820000,Northern,Pacific Heights,2,37.79354378221379,-122.44067652624464,"(37.79354378221379, -122.44067652624464)"
2018/12/20 12:55:00 AM,2018/12/20,00:55,2018,Thursday,2018/12/20 01:07:00 AM,75008728160,750087,180955878,183540097,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,STEINER ST \ PIXLEY ST,26766000,Northern,Marina,2,37.79827752166143,-122.43742040505234,"(37.79827752166143, -122.43742040505234)"
2018/12/20 12:05:00 AM,2018/12/20,00:05,2018,Thursday,2018/12/20 01:32:00 AM,75008872000,750088,180955884,183540126,II,Initial,,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,STOCKTON ST \ COLUMBUS AVE \ GREEN ST,25352000,Central,Chinatown,3,37.79948981870344,-122.40901437837884,"(37.79948981870344, -122.40901437837884)"
2018/12/20 12:35:00 AM,2018/12/20,00:35,2018,Thursday,2018/12/20 12:35:00 AM,75008927199,750089,180955919,183540049,II,Initial,,27199,Other Miscellaneous,Loitering,Lodging Without Permission,Cite or Arrest Adult,BERNICE RODGERS WAY \ JOHN F KENNEDY DR,32842000,Richmond,Golden Gate Park,1,37.76667806484848,-122.50630201037715,"(37.76667806484848, -122.50630201037715)"
2018/12/20 12:35:00 AM,2018/12/20,00:35,2018,Thursday,2018/12/20 12:35:00 AM,75008963010,750089,180955919,183540049,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,BERNICE RODGERS WAY \ JOHN F KENNEDY DR,32842000,Richmond,Golden Gate Park,1,37.76667806484848,-122.50630201037715,"(37.76667806484848, -122.50630201037715)"
2018/12/19 09:30:00 AM,2018/12/19,09:30,2018,Wednesday,2018/12/19 11:31:00 PM,75009007041,750090,180954303,183534291,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Cite or Arrest Adult,04TH ST \ ELLIS ST \ MARKET ST \ STOCKTON ST,24892000,Central,South of Market,6,37.78574398866823,-122.4058310124795,"(37.78574398866823, -122.4058310124795)"
2018/12/02 12:16:00 AM,2018/12/02,00:16,2018,Sunday,2018/12/20 12:20:00 AM,75009163010,750091,180955862,183540027,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,VALLEJO ST \ BARTOL ST,24827000,Central,North Beach,3,37.79921844955435,-122.40369039135871,"(37.79921844955435, -122.40369039135871)"
2018/12/02 12:16:00 AM,2018/12/02,00:16,2018,Sunday,2018/12/20 12:20:00 AM,75009164015,750091,180955862,183540027,II,Initial,,64015,Non-Criminal,Other,"Aided Case, Injured or Sick Person",Cite or Arrest Adult,VALLEJO ST \ BARTOL ST,24827000,Central,North Beach,3,37.79921844955435,-122.40369039135871,"(37.79921844955435, -122.40369039135871)"
2018/12/19 09:30:00 PM,2018/12/19,21:30,2018,Wednesday,2018/12/19 10:53:00 PM,75009215200,750092,180955743,183534184,II,Initial,,15200,Offences Against The Family And Children,Other,Domestic Violence (secondary only),Open or Active,JESSIE ST \ ECKER ST,24604000,Central,Financial District/South Beach,6,37.78963526794696,-122.39891294786416,"(37.78963526794696, -122.39891294786416)"
2018/12/19 09:30:00 PM,2018/12/19,21:30,2018,Wednesday,2018/12/19 10:53:00 PM,75009264070,750092,180955743,183534184,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,JESSIE ST \ ECKER ST,24604000,Central,Financial District/South Beach,6,37.78963526794696,-122.39891294786416,"(37.78963526794696, -122.39891294786416)"
2018/12/19 10:40:00 PM,2018/12/19,22:40,2018,Wednesday,2018/12/19 10:48:00 PM,75009306363,750093,180955709,183534170,II,Initial,,06363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Cite or Arrest Adult,POWELL ST \ OFARRELL ST,24904000,Central,Tenderloin,3,37.78640961281089,-122.40803623744476,"(37.78640961281089, -122.40803623744476)"
2018/12/19 10:40:00 PM,2018/12/19,22:40,2018,Wednesday,2018/12/19 10:48:00 PM,75009326170,750093,180955709,183534170,II,Initial,,26170,Other Miscellaneous,Other,Probation Violation,Cite or Arrest Adult,POWELL ST \ OFARRELL ST,24904000,Central,Tenderloin,3,37.78640961281089,-122.40803623744476,"(37.78640961281089, -122.40803623744476)"
2018/12/19 10:40:00 PM,2018/12/19,22:40,2018,Wednesday,2018/12/19 10:48:00 PM,75009363010,750093,180955709,183534170,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,POWELL ST \ OFARRELL ST,24904000,Central,Tenderloin,3,37.78640961281089,-122.40803623744476,"(37.78640961281089, -122.40803623744476)"
2018/12/19 11:30:00 PM,2018/12/19,23:30,2018,Wednesday,2018/12/20 02:04:00 AM,75009406153,750094,180955925,183540028,II,Initial,,06153,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $200-$950 (other than Pickpocket)",Cite or Arrest Adult,05TH ST \ CLEMENTINA ST,23939000,Southern,South of Market,6,37.780699048573226,-122.40392088280285,"(37.780699048573226, -122.40392088280285)"
2018/12/20 02:05:00 AM,2018/12/20,02:05,2018,Thursday,2018/12/20 02:09:00 AM,75009503042,750095,180955931,183540172,II,Initial,,03042,Robbery,Robbery - Commercial,"Robbery, Chain Store, W/ Knife",Open or Active,ELLIS ST \ POWELL ST,24894000,Central,Financial District/South Beach,3,37.785491559268934,-122.40785252141461,"(37.785491559268934, -122.40785252141461)"
2018/12/20 02:05:00 AM,2018/12/20,02:05,2018,Thursday,2018/12/20 02:09:00 AM,75009519057,750095,180955931,183540172,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,ELLIS ST \ POWELL ST,24894000,Central,Financial District/South Beach,3,37.785491559268934,-122.40785252141461,"(37.785491559268934, -122.40785252141461)"
2018/12/20 01:35:00 AM,2018/12/20,01:35,2018,Thursday,2018/12/20 01:48:00 AM,75009603043,750096,180955903,183540137,II,Initial,,03043,Robbery,Robbery - Commercial,"Robbery, Chain Store, W/ Other Weapon",Open or Active,SUTTER ST \ POWELL ST,24909000,Central,Nob Hill,3,37.78922561367261,-122.40859504581255,"(37.78922561367261, -122.40859504581255)"
2018/12/20 01:35:00 AM,2018/12/20,01:35,2018,Thursday,2018/12/20 01:48:00 AM,75009628150,750096,180955903,183540137,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,SUTTER ST \ POWELL ST,24909000,Central,Nob Hill,3,37.78922561367261,-122.40859504581255,"(37.78922561367261, -122.40859504581255)"
2018/12/19 10:21:00 PM,2018/12/19,22:21,2018,Wednesday,2018/12/19 10:28:00 PM,75009706240,750097,180955624,183534110,II,Initial,,06240,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, Att.",Open or Active,17TH ST \ CONNECTICUT ST,23684000,Southern,Mission Bay,10,37.76507220692411,-122.39773738320481,"(37.76507220692411, -122.39773738320481)"
2018/12/19 11:20:00 PM,2018/12/19,23:20,2018,Wednesday,2018/12/19 11:20:00 PM,75009827199,750098,180955721,183534234,II,Initial,,27199,Other Miscellaneous,Loitering,Lodging Without Permission,Cite or Arrest Adult,22ND AVE \ FULTON ST,27510000,Park,Outer Richmond,1,37.77271628127361,-122.48097876677888,"(37.77271628127361, -122.48097876677888)"
2018/12/19 10:04:00 PM,2018/12/19,22:04,2018,Wednesday,2018/12/19 11:47:00 PM,75009906363,750099,180955765,183534337,II,Initial,,06363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Cite or Arrest Adult,POWELL ST \ OFARRELL ST,24904000,Central,Tenderloin,3,37.78640961281089,-122.40803623744476,"(37.78640961281089, -122.40803623744476)"
2018/12/19 10:04:00 PM,2018/12/19,22:04,2018,Wednesday,2018/12/19 11:47:00 PM,75009926080,750099,180955765,183534337,II,Initial,,26080,Other Miscellaneous,Other,Conspiracy,Cite or Arrest Adult,POWELL ST \ OFARRELL ST,24904000,Central,Tenderloin,3,37.78640961281089,-122.40803623744476,"(37.78640961281089, -122.40803623744476)"
2018/12/20 02:36:00 AM,2018/12/20,02:36,2018,Thursday,2018/12/20 02:36:00 AM,75010028160,750100,180955947,183540212,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,VICTORIA ST \ SHIELDS ST,22697000,Taraval,Oceanview/Merced/Ingleside,11,37.717918110203605,-122.46534206121125,"(37.717918110203605, -122.46534206121125)"
2018/12/20 12:01:00 AM,2018/12/20,00:01,2018,Thursday,2018/12/20 12:01:00 AM,75010227199,750102,180955806,183540002,II,Initial,,27199,Other Miscellaneous,Loitering,Lodging Without Permission,Cite or Arrest Adult,FULTON ST \ 32ND AVE,27817000,Richmond,Outer Richmond,1,37.772227492108954,-122.49168804651327,"(37.772227492108954, -122.49168804651327)"
2018/12/20 12:15:00 AM,2018/12/20,00:15,2018,Thursday,2018/12/20 12:15:00 AM,75010307041,750103,180949893,183540019,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,JESSIE ST \ 06TH ST,24294000,Tenderloin,South of Market,6,37.781398133437946,-122.40924544400873,"(37.781398133437946, -122.40924544400873)"
2018/12/19 08:30:00 PM,2018/12/19,20:30,2018,Wednesday,2018/12/19 09:35:00 PM,75010472000,750104,180955890,183533961,II,Initial,,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,STEINER ST \ SERVICE ST,30061000,Northern,Marina,2,37.7991248427505,-122.43759173043182,"(37.7991248427505, -122.43759173043182)"
2018/12/19 11:52:00 PM,2018/12/19,23:52,2018,Wednesday,2018/12/19 11:52:00 PM,75010507041,750105,180955771,183534348,VI,Vehicle Initial,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Cite or Arrest Adult,TREAT AVE \ 20TH ST,24036000,Mission,Mission,9,37.75896179718726,-122.41359974929952,"(37.75896179718726, -122.41359974929952)"
2018/12/20 02:52:00 AM,2018/12/20,02:52,2018,Thursday,2018/12/20 02:54:00 AM,75010606240,750106,180955969,183540228,II,Initial,,06240,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, Att.",Open or Active,VERMONT ST \ 20TH ST,23757000,Bayview,Potrero Hill,10,37.759559127723094,-122.40401060371038,"(37.759559127723094, -122.40401060371038)"
2018/12/19 09:30:00 PM,2018/12/19,21:30,2018,Wednesday,2018/12/20 02:45:00 AM,75010761030,750107,180955953,183540216,II,Initial,,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,AMAZON AVE \ PARIS ST,21474000,Ingleside,Excelsior,11,37.71663232475613,-122.43875767842093,"(37.71663232475613, -122.43875767842093)"
2018/12/19 10:25:00 PM,2018/12/19,22:25,2018,Wednesday,2018/12/19 10:25:00 PM,75010827175,750108,180955599,183534115,II,Initial,,27175,Other Miscellaneous,Other,Evading a Police Officer Recklessly,Open or Active,25TH ST \ SAN BRUNO AVE,23716000,Mission,Mission,10,37.75184492850555,-122.40424179382087,"(37.75184492850555, -122.40424179382087)"
2018/12/19 10:25:00 PM,2018/12/19,22:25,2018,Wednesday,2018/12/19 10:25:00 PM,75010865020,750108,180955599,183534115,II,Initial,,65020,Other Miscellaneous,Other,"Driving, Reckless",Open or Active,25TH ST \ SAN BRUNO AVE,23716000,Mission,Mission,10,37.75184492850555,-122.40424179382087,"(37.75184492850555, -122.40424179382087)"
2018/12/20 02:20:00 AM,2018/12/20,02:20,2018,Thursday,2018/12/20 03:11:00 AM,75010919090,750109,180955981,183540241,II,Initial,,19090,Disorderly Conduct,Drunkenness,"Alcohol, Under Influence Of In Public Place",Open or Active,COLE ST \ HAYES ST,26423000,Park,Lone Mountain/USF,5,37.77331564418484,-122.45097375506295,"(37.77331564418484, -122.45097375506295)"
2018/12/20 02:20:00 AM,2018/12/20,02:20,2018,Thursday,2018/12/20 03:11:00 AM,75010928150,750109,180955981,183540241,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,COLE ST \ HAYES ST,26423000,Park,Lone Mountain/USF,5,37.77331564418484,-122.45097375506295,"(37.77331564418484, -122.45097375506295)"
2018/12/20 04:08:00 AM,2018/12/20,04:08,2018,Thursday,2018/12/20 04:09:00 AM,75011013075,750110,180956014,183540288,II,Initial,,13075,Prostitution,Prostitution,Loitering for Purpose of Prostitution,Open or Active,19TH ST \ SHOTWELL ST,24125000,Mission,Mission,9,37.760433260443826,-122.41592874676807,"(37.760433260443826, -122.41592874676807)"
2018/12/19 10:05:00 PM,2018/12/19,22:05,2018,Wednesday,2018/12/19 10:16:00 PM,75011164070,750111,180955668,183534084,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,POWELL ST \ OFARRELL ST,24904000,Central,Tenderloin,3,37.78640961281089,-122.40803623744476,"(37.78640961281089, -122.40803623744476)"
2018/12/20 02:20:00 AM,2018/12/20,02:20,2018,Thursday,2018/12/20 02:41:00 AM,75011227195,750112,180955975,183540217,II,Initial,,27195,Other Miscellaneous,Trespass,Trespassing,Cite or Arrest Adult,DRUMM ST \ SACRAMENTO ST,24574000,Central,Financial District/South Beach,3,37.79458821565897,-122.39658591411781,"(37.79458821565897, -122.39658591411781)"
2018/12/19 07:00:00 PM,2018/12/19,19:00,2018,Wednesday,2018/12/20 04:05:00 AM,75011328160,750113,180956008,183540278,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,LARKIN ST \ BUSH ST,25204000,Central,Nob Hill,3,37.78890961112855,-122.41865587356023,"(37.78890961112855, -122.41865587356023)"
2018/12/20 04:17:00 AM,2018/12/20,04:17,2018,Thursday,2018/12/20 04:24:00 AM,75011428100,750114,180956020,183540291,II,Initial,,28100,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",Open or Active,HAROLD AVE \ HOLLOWAY AVE,22219000,Taraval,Oceanview/Merced/Ingleside,11,37.72185408323409,-122.45310058681368,"(37.72185408323409, -122.45310058681368)"
2018/12/18 03:00:00 PM,2018/12/18,15:00,2018,Tuesday,2018/12/19 12:12:00 PM,75011571000,750115,186289550,,II,Coplogic Initial,true,71000,Lost Property,Lost Property,Lost Property,Open or Active,20TH ST \ CONNECTICUT ST,23666000,Bayview,Potrero Hill,10,37.75996740668604,-122.39724892604046,"(37.75996740668604, -122.39724892604046)"
2018/12/01 07:57:00 PM,2018/12/01,19:57,2018,Saturday,2018/12/18 10:39:00 AM,75011606372,750116,186289572,,II,Coplogic Initial,true,06372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,BAY ST \ SCOTT ST,26990000,Northern,Marina,2,37.80205025894312,-122.44155902033863,"(37.80205025894312, -122.44155902033863)"
2018/12/18 12:00:00 AM,2018/12/18,00:00,2018,Tuesday,2018/12/19 02:30:00 PM,75011728150,750117,186289657,,II,Coplogic Initial,true,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,FERN ST \ FRANKLIN ST,26497000,Northern,Western Addition,2,37.787805208040346,-122.42349797394562,"(37.787805208040346, -122.42349797394562)"
2018/12/14 08:00:00 PM,2018/12/14,20:00,2018,Friday,2018/12/18 09:07:00 PM,75011871000,750118,186289403,,II,Coplogic Initial,true,71000,Lost Property,Lost Property,Lost Property,Open or Active,HAYES ST \ POLK ST,24436000,Northern,Tenderloin,6,37.77751171020645,-122.41804316781624,"(37.77751171020645, -122.41804316781624)"
2018/12/05 04:45:00 PM,2018/12/05,16:45,2018,Wednesday,2018/12/07 11:25:00 AM,75011906244,750119,186289481,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GEARY BLVD \ 08TH AVE,27288000,Richmond,Inner Richmond,1,37.780924586111794,-122.46642690396865,"(37.780924586111794, -122.46642690396865)"
2018/12/18 06:15:00 PM,2018/12/18,18:15,2018,Tuesday,2018/12/19 07:36:00 AM,75012006244,750120,186289607,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,LOMBARD ST \ PIERCE ST,26965000,Northern,Marina,2,37.79942531094891,-122.4393366547218,"(37.79942531094891, -122.4393366547218)"
2018/12/15 07:00:00 PM,2018/12/15,19:00,2018,Saturday,2018/12/19 04:56:00 PM,75012106244,750121,186289679,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GOLDEN GATE AVE \ GOUGH ST,25942000,Northern,Western Addition,5,37.780611621569214,-122.42373098580642,"(37.780611621569214, -122.42373098580642)"
2018/12/17 07:01:00 PM,2018/12/17,19:01,2018,Monday,2018/12/18 11:29:00 AM,75012206244,750122,186289287,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FRANKLIN ST \ MCALLISTER ST,24467000,Northern,Western Addition,5,37.77989010577922,-122.42189157233493,"(37.77989010577922, -122.42189157233493)"
